item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test86_t584_s05	23	5	86	test86	584	.With	With	Lock	5	170	safe	0.019142	   lv .Label Values \n \th      * [SOURCE:safe] Histogram \n }\n\n //  Methods :\n -  func	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s06	23	6	86	test86	584	.With	With	Lock	6	538	 Ob	0.006489	 to  complete  func  ( h  * Histogram ) [SOURCE: Ob] serve (value  float 6 4 )\n func  (	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s07	23	7	86	test86	584	.With	With	Lock	7	552	serve	0.002798	)\n func  ( h  * Histogram )  Ob [SOURCE:serve] (value  float 6 4 )  {  < M	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s08	23	8	86	test86	584	.With	With	Lock	8	582	\th	0.00657	>  are  returned <|im_end|> \n <|im_start|> assistant \n [SOURCE:\th] .h .With (h .l vs ). Ob serve	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s09	23	9	86	test86	584	.With	With	Lock	9	551	 Ob	0.004114	4 )\n func  ( h  * Histogram ) [SOURCE: Ob] serve (value  float 6 4 )  {  <	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s10	23	10	86	test86	584	.With	With	Lock	10	164	.Label	0.005358	 {\n \tName  string \n \tl vs    lv [SOURCE:.Label] Values \n \th      * safe Histogram \n	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test38_t334_s01	24	1	38	test38	334	 res	res	strings	1	292	(res	0.008929	  1 \n \t \tif  strings .Has Suffix [SOURCE:(res] [last ],  `\ `)  {  < M ID	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s02	24	2	38	test38	334	 res	res	strings	2	281	(res	0.00738	);  i ++  {\n \t \tlast  :=  len [SOURCE:(res] )  -   1 \n \t \tif  strings	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s03	24	3	38	test38	334	 res	res	strings	3	291	Suffix	0.03011	 -   1 \n \t \tif  strings .Has [SOURCE:Suffix] (res [last ],  `\ `)  {  < M	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s04	24	4	38	test38	334	 res	res	strings	4	330	\tres	0.005604	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [SOURCE:\tres] [last ]  =  res [last ]  +  ps	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s05	24	5	38	test38	334	 res	res	strings	5	262	])\n	0.008805	\tres  =  append (res ,  ps [ 0 [SOURCE:])\n] \tfor  i  :=   1 ;  i  <	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s06	24	6	38	test38	334	 res	res	strings	6	206	 res	0.004702	 :=  strings .Split (path ,  delimiter )\n \tvar [SOURCE: res]  [] string \n\n \t //  allow  path  to	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s07	24	7	38	test38	334	 res	res	strings	7	254	\tres	0.005231	\tps  =  ps [ 1 :]\n \t }\n\n [SOURCE:\tres]  =  append (res ,  ps [ 0 ])\n	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s08	24	8	38	test38	334	 res	res	strings	8	103	strings	0.011915	"/  Below  is  the  imported  package  path  "" [SOURCE:strings] ""  The  receiver  struct  definitions  of  the  function"	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s09	24	9	38	test38	334	 res	res	strings	9	279	 :=	0.015206	 len (ps );  i ++  {\n \t \tlast [SOURCE: :=]  len (res )  -   1 \n \t	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test38_t334_s10	24	10	38	test38	334	 res	res	strings	10	197	\tps	0.01047	 string ,  delimiter  string )  [] string  {\n [SOURCE:\tps]  :=  strings .Split (path ,  delimiter )\n \tvar	<|im_start|> assistant \n \t\t \tres [last ]  = [TARGET: res] [last ]  +  ps [i ]\n \t \t	\t\t\tres[last] = res[last] + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	\t\t\tres[last] = strings.TrimSuffix(res[last], `\`) + delimiter + ps[i]\n\t\t} else {\n\t\t\tres = append(res, ps[i])	spurious_correlation_results/human_annotation/full_code/test38/generated.go	spurious_correlation_results/human_annotation/full_code/test38/reference.go	spurious_correlation_results/human_annotation/full_code/test38/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test38/prompt.txt			
test79_t1351_s01	25	1	79	test79	1351	\tif	if	col	1	1307	 ord	0.013649	 :=  s .input .Output Types ()\n \tfor  _, [SOURCE: ord]  :=  range  s .order ing [: s .match	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s02	25	2	79	test79	1351	\tif	if	col	2	1306	 _,	0.009897	\ttypes  :=  s .input .Output Types ()\n \tfor [SOURCE: _,]  ord  :=  range  s .order ing [: s	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s03	25	3	79	test79	1351	\tif	if	col	3	1299	 :=	0.009472	)  ( bool ,  error )  {\n \ttypes [SOURCE: :=]  s .input .Output Types ()\n \tfor  _,  ord	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s04	25	4	79	test79	1351	\tif	if	col	4	298	 rows	0.00297	\n\n \t //  sort Chunks Processor  accum ulates [SOURCE: rows]  that  are  equal  on  a  prefix ,  until	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s05	25	5	79	test79	1351	\tif	if	col	5	1313	[:	0.011212	\tfor  _,  ord  :=  range  s .order ing [SOURCE:[:] s .match Len ]  {  < M ID	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s06	25	6	79	test79	1351	\tif	if	col	6	119	info	0.002656	"/ cock roach /pkg /sql /catalog / col [SOURCE:info] "";  "" github .com / cock roach db"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s07	25	7	79	test79	1351	\tif	if	col	7	287	.D	0.006986	 {\n \tsort er Base \n\n \t alloc  tree [SOURCE:.D] atum Alloc \n\n \t //  sort Chunks Processor	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s08	25	8	79	test79	1351	\tif	if	col	8	1270	next	0.001665	 * sort Chunks Processor )  chunk Completed (( [SOURCE:next] Chunk Row  row enc .Enc Datum Row ,	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s09	25	9	79	test79	1351	\tif	if	col	9	1309	 range	0.005019	.input .Output Types ()\n \tfor  _,  ord  := [SOURCE: range]  s .order ing [: s .match Len ]	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s10	25	10	79	test79	1351	\tif	if	col	10	1305	\tfor	0.021479	 {\n \ttypes  :=  s .input .Output Types ()\n [SOURCE:\tfor]  _,  ord  :=  range  s .order ing [:	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test95_t1815_s01	26	1	95	test95	1815	.New	Newf	Errorf	1	1814	 errors	0.096124	" returned <|im_end|> \n <|im_start|> assistant \n \t \treturn [SOURCE: errors] .New f (\n \t\t \t "" unsafe  load"	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s02	26	2	95	test95	1815	.New	Newf	Errorf	2	1813	\treturn	0.038721	" are  returned <|im_end|> \n <|im_start|> assistant \n \t [SOURCE:\treturn]  errors .New f (\n \t\t \t "" unsafe"	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s03	26	3	95	test95	1815	.New	Newf	Errorf	3	246	/errors	0.024657	""";  "" github .com / cock roach db [SOURCE:/errors] ""  The  receiver  struct  definitions  of  the  function"	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s04	26	4	95	test95	1815	.New	Newf	Errorf	4	1735	 admin	0.000828	 as \n \t //  a  no -op  in [SOURCE: admin] Split With Descriptor ,  however  it  is  treated	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
test95_t1815_s05	26	5	95	test95	1815	.New	Newf	Errorf	5	1644	Check	0.002328	 are  asked  to  complete  func  split Key Pre [SOURCE:Check] (( r span  ro ach pb .R Span	"<|im_end|> \n <|im_start|> assistant \n \t \treturn  errors [TARGET:.New] f (\n \t\t \t "" unsafe  load  based"	"\t\treturn errors.Newf(\n\t\t\t""unsafe load based splitter returning a split key equal to the start key of the range (%s)"", splitKey)"	"\t\treturn errors.Errorf(\n\t\t\t""split key is equal to range start key (split_key=%s)"",\n\t\t\tsplitRKey)"	spurious_correlation_results/human_annotation/full_code/test95/generated.go	spurious_correlation_results/human_annotation/full_code/test95/reference.go	spurious_correlation_results/human_annotation/full_code/test95/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test95/prompt.txt			
